biomarker,refid,author_s,title,year,domain,domain_other,cancer_specific,diabetes_specific,outcome,outcome_specific,biomarker_specific2,biomarker_specific,behavior,collection,frequency,communication,doi,pmid,ur_ls
Heart rate,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Stress management,Self,More than once,Device,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Blood pressure,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Diet,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Blood pressure,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Blood pressure,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Stress management,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Anthropometry,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Diet,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Anthropometry,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Anthropometry,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Stress management,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Heart rate,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Diet,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Heart rate,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Heart rate,428,"Alencar, M. K., Johnson, K., Mullur, R., Gray, V., Gutierrez, E., Korosteleva, O.",The efficacy of a telemedicine-based weight loss program with video conference health coaching support,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,"Blood pressure,Body composition,Heart rate","Blood pressure,Body composition,Heart rate",Stress management,Self,More than once,Device/Real-time,https://dx.doi.org/10.1177/1357633X17745471,29199544,NA
Alcohol intake,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Alcohol intake,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Drug reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Alcohol intake,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Carbon monoxide,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Carbon monoxide,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Drug reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Carbon monoxide,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Other biomarkers,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Other biomarkers,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Drug reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Other biomarkers,430,"Alessi, S. M., Petry, N. M.",Smoking reductions and increased self-efficacy in a randomized controlled trial of smoking abstinence-contingent incentives in residential substance abuse treatment patients,2014,Substance use,NA,NA,NA,Substance use,NA,"Alcohol intake biomarkers,Carbon monoxide,Drug intake","Alcohol intake biomarkers,Carbon monoxide,Drug intake",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1093/ntr/ntu095,24935755,NA
Glucose,441,"Alfadhli, E., Osman, E., Basri, T.",Use of a real time continuous glucose monitoring system as an educational tool for patients with gestational diabetes,2016,Diabetes,NA,NA,Gestational diabetes,Glycemic control,NA,Glucose,Glucose,None,Self,More than once,Device,https://dx.doi.org/10.1186/s13098-016-0161-5,27468313,NA
Anthropometry,468,"Alick, C. L., Samuel-Hodge, C., Ward, D., Ammerman, A., Rini, C., Tate, D. F.",Together Eating & Activity Matters (TEAM): results of a pilot randomized-clinical trial of a spousal support weight loss intervention for Black men,2018,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1002/osp4.142,29479466,NA
Anthropometry,468,"Alick, C. L., Samuel-Hodge, C., Ward, D., Ammerman, A., Rini, C., Tate, D. F.",Together Eating & Activity Matters (TEAM): results of a pilot randomized-clinical trial of a spousal support weight loss intervention for Black men,2018,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1002/osp4.142,29479466,NA
Glucose,486,"Allen, B. T., DeLong, E. R., Feussner, J. R.",Impact of glucose self-monitoring on non-insulin-treated patients with type II diabetes mellitus. Randomized controlled trial comparing blood and urine testing,1990,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Diet,Self,More than once,Device/Real-time,10.2337/diacare.13.10.1044,2170088,NA
Glucose,486,"Allen, B. T., DeLong, E. R., Feussner, J. R.",Impact of glucose self-monitoring on non-insulin-treated patients with type II diabetes mellitus. Randomized controlled trial comparing blood and urine testing,1990,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Treatment adherence,Self,More than once,Device/Real-time,10.2337/diacare.13.10.1044,2170088,NA
Glucose,486,"Allen, B. T., DeLong, E. R., Feussner, J. R.",Impact of glucose self-monitoring on non-insulin-treated patients with type II diabetes mellitus. Randomized controlled trial comparing blood and urine testing,1990,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Physical activity,Self,More than once,Device/Real-time,10.2337/diacare.13.10.1044,2170088,NA
Lipids,489,"Allen, J. K., Blumenthal, R. S., Margolis, S., Young, D. R., Miller, E. R., 3rd, Kelly, K.",Nurse case management of hypercholesterolemia in patients with coronary heart disease: results of a randomized clinical trial,2002,CVD,NA,NA,NA,CVD management,Lipid,Lipids,Lipids,Diet,Other collection types,More than once,One-way/Real-time,10.1067/mhj.2002.124837,12360165,NA
Lipids,489,"Allen, J. K., Blumenthal, R. S., Margolis, S., Young, D. R., Miller, E. R., 3rd, Kelly, K.",Nurse case management of hypercholesterolemia in patients with coronary heart disease: results of a randomized clinical trial,2002,CVD,NA,NA,NA,CVD management,Lipid,Lipids,Lipids,Physical activity,Other collection types,More than once,One-way/Real-time,10.1067/mhj.2002.124837,12360165,NA
Lipids,489,"Allen, J. K., Blumenthal, R. S., Margolis, S., Young, D. R., Miller, E. R., 3rd, Kelly, K.",Nurse case management of hypercholesterolemia in patients with coronary heart disease: results of a randomized clinical trial,2002,CVD,NA,NA,NA,CVD management,Lipid,Lipids,Lipids,Smoking reduction,Other collection types,More than once,One-way/Real-time,10.1067/mhj.2002.124837,12360165,NA
Anthropometry,493,"Allen, J. K., Stephens, J., Dennison Himmelfarb, C. R., Stewart, K. J., Hauck, S.",Randomized controlled pilot study testing use of smartphone technology for obesity treatment,2013,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1155/2013/151597,24392223,NA
Anthropometry,493,"Allen, J. K., Stephens, J., Dennison Himmelfarb, C. R., Stewart, K. J., Hauck, S.",Randomized controlled pilot study testing use of smartphone technology for obesity treatment,2013,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1155/2013/151597,24392223,NA
Glucose,501,"Allen, N., Whittemore, R., Melkus, G.",A continuous glucose monitoring and problem-solving intervention to change physical activity behavior in women with type 2 diabetes: a pilot study,2011,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,Glucose,Glucose,Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1089/dia.2011.0088,21919735,NA
Glucose,502,"Allen, N. A., Fain, J. A., Braun, B., Chipkin, S. R.",Continuous glucose monitoring counseling improves physical activity behaviors of individuals with type 2 diabetes: A randomized clinical trial,2008,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,Glucose,Glucose,Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1016/j.diabres.2008.01.006,18304674,NA
Glucose,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
Glucose,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Diet,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
Glucose,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Medical consult,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
Glucose,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Medical consult,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
HbA1c,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
HbA1c,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Diet,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
HbA1c,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Medical consult,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
HbA1c,543,"Alotaibi, M. M., Istepanian, R., Philip, N.",A mobile diabetes management and educational system for type-2 diabetics in Saudi Arabia (SAED),2016,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Glucose,HbA1c","Glucose,HbA1c",Medical consult,Other collection types,More than once,Device/One-way/Real-time,https://dx.doi.org/10.21037/mhealth.2016.08.01,28293606,NA
Glucose,592,"Amante, D. J., Harlan, D. M., Lemon, S. C., McManus, D. D., Olaitan, O. O., Pagoto, S. L., Gerber, B. S., Thompson, M. J.",Evaluation of a Diabetes Remote Monitoring Program Facilitated by Connected Glucose Meters for Patients With Poorly Controlled Type 2 Diabetes: Randomized Crossover Trial,2021,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.2196/25574,33704077,NA
